split,prediction_model,reconstruction_variant,diagnostic_name,failure_mode,n_failure,n_reference,failure_median,reference_median,median_delta,median_ratio,cliffs_delta
test,mlp,last_snapshot_repeat@40,midprice_mae,non_neutral_missed_vs_detected,66,344,0.0035841614007948996,0.0052048324141651,-0.0016206710133702005,0.6886218643736736,-0.264931289640592
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,incorrect_vs_correct,687,465,0.5420450568199158,0.6194338798522949,-0.07738882303237915,0.8750652401337288,-0.08870419933950009
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,opposite_direction_vs_not,138,1014,0.5848613083362579,0.5812534391880035,0.0036078691482543945,1.0062070499802882,0.0411485578709659
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.47728483378887177,0.7376667261123657,-0.26038189232349396,0.6470196050515216,-0.46805073302469136
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,non_neutral_missed_vs_detected,66,344,0.5583239197731018,0.5924286246299744,-0.03410470485687256,0.9424323818279813,-0.09689922480620156
test,mlp,last_snapshot_repeat@40,top5_volume_sum_mae,incorrect_vs_correct,687,465,1.242315649986267,1.26806902885437,-0.025753378868102805,0.9796908699115776,-0.03741058991094207
test,mlp,last_snapshot_repeat@40,top5_volume_sum_mae,opposite_direction_vs_not,138,1014,1.2657127976417542,1.2549068331718445,0.010805964469909668,1.0086109695032874,0.02858531286624932
test,mlp,last_snapshot_repeat@40,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,1.095312476158142,1.2981189489364624,-0.2028064727783203,0.8437689605066794,-0.18822337962962962
test,mlp,last_snapshot_repeat@40,top5_volume_sum_mae,non_neutral_missed_vs_detected,66,344,1.2606227397918701,1.2907307744026184,-0.03010803461074829,0.9766736524704905,-0.023784355179704016
test,mlp,mlp_ae@16,normalized_mse,incorrect_vs_correct,687,465,0.3315315544605255,0.6783801317214966,-0.34684857726097107,0.48871059006284856,-0.31016888137609366
test,mlp,mlp_ae@16,normalized_mse,opposite_direction_vs_not,138,1014,0.3238648325204849,0.44792045652866364,-0.12405562400817871,0.7230409502401459,-0.19669553783266158
test,mlp,mlp_ae@16,normalized_mse,low_confidence_vs_high_confidence,288,288,0.2435091286897659,0.9032962322235107,-0.6597871035337448,0.2695783730774073,-0.8268470293209876
test,mlp,mlp_ae@16,normalized_mse,non_neutral_missed_vs_detected,66,344,0.5098228752613068,0.3312967121601105,0.1785261631011963,1.5388709170615535,0.33641649048625794
test,mlp,mlp_ae@16,top_of_book_mse,incorrect_vs_correct,687,465,0.3504103720188141,0.4580927789211273,-0.10768240690231323,0.7649331928874312,-0.20122082922477344
test,mlp,mlp_ae@16,top_of_book_mse,opposite_direction_vs_not,138,1014,0.3652399033308029,0.3893377482891083,-0.02409784495830536,0.9381055521479742,-0.044092845096189576
test,mlp,mlp_ae@16,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.2924297899007797,0.6056029200553894,-0.3131731301546097,0.48287381090242043,-0.755907600308642
test,mlp,mlp_ae@16,top_of_book_mse,non_neutral_missed_vs_detected,66,344,0.37354615330696106,0.35489408671855927,0.018652066588401794,1.0525567127952555,0.0204369274136716
test,mlp,mlp_ae@16,last_step_mse,incorrect_vs_correct,687,465,0.4276250302791595,0.8071988224983215,-0.37957379221916204,0.5297641898877382,-0.322201875068476
test,mlp,mlp_ae@16,last_step_mse,opposite_direction_vs_not,138,1014,0.3860236704349518,0.5280480682849884,-0.14202439785003662,0.7310388838059609,-0.2029700140068033
test,mlp,mlp_ae@16,last_step_mse,low_confidence_vs_high_confidence,288,288,0.28050804138183594,1.3176280856132507,-1.0371200442314148,0.21288863256985133,-0.8612075617283951
test,mlp,mlp_ae@16,last_step_mse,non_neutral_missed_vs_detected,66,344,0.7010006904602051,0.39495067298412323,0.30605001747608185,1.774906940058271,0.3961416490486258
test,mlp,mlp_ae@16,midprice_mae,incorrect_vs_correct,687,465,0.0419907607138156,0.0369028374552726,0.005087923258543001,1.1378734972536928,0.15990671612590193
test,mlp,mlp_ae@16,midprice_mae,opposite_direction_vs_not,138,1014,0.0396709591150283,0.040005462244152995,-0.00033450312912469693,0.9916385635770629,0.06991967527084585
test,mlp,mlp_ae@16,midprice_mae,low_confidence_vs_high_confidence,288,288,0.03775576315820215,0.034134723246097495,0.003621039912104655,1.106080834052716,0.06809413580246913
test,mlp,mlp_ae@16,midprice_mae,non_neutral_missed_vs_detected,66,344,0.02859181165695185,0.04246660694479935,-0.013874795287847498,0.6732775164758796,-0.5085447498238196
test,mlp,mlp_ae@16,top1_volume_sum_mae,incorrect_vs_correct,687,465,0.5097969174385071,0.5874757766723633,-0.0776788592338562,0.8677752133477703,-0.15503592055219045
test,mlp,mlp_ae@16,top1_volume_sum_mae,opposite_direction_vs_not,138,1014,0.523489773273468,0.5458059310913086,-0.022316157817840576,0.9591133834452464,-0.01287768344624532
test,mlp,mlp_ae@16,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.4573989063501358,0.6330924928188324,-0.1756935864686966,0.7224835415652708,-0.5427758487654321
test,mlp,mlp_ae@16,top1_volume_sum_mae,non_neutral_missed_vs_detected,66,344,0.5761739313602448,0.5248144268989563,0.05135950446128845,1.0978622191557565,0.07214587737843552
test,mlp,mlp_ae@16,top5_volume_sum_mae,incorrect_vs_correct,687,465,1.193714261054993,1.252963662147522,-0.059249401092529075,0.9527125942415774,-0.09642359643768293
test,mlp,mlp_ae@16,top5_volume_sum_mae,opposite_direction_vs_not,138,1014,1.135923683643341,1.241092562675476,-0.10516887903213501,0.9152610512745174,-0.11761426978818283
test,mlp,mlp_ae@16,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,1.1376610398292542,1.4326987862586975,-0.29503774642944336,0.7940685444426911,-0.31669560185185186
test,mlp,mlp_ae@16,top5_volume_sum_mae,non_neutral_missed_vs_detected,66,344,1.360924243927002,1.1672286987304688,0.1936955451965332,1.1659448104790477,0.2200493305144468
test,mlp,mlp_ae@32,normalized_mse,incorrect_vs_correct,687,465,0.3043803572654724,0.6280157566070557,-0.32363539934158325,0.48466993712057566,-0.30982454492808065
test,mlp,mlp_ae@32,normalized_mse,opposite_direction_vs_not,138,1014,0.289620578289032,0.3986718654632568,-0.1090512871742248,0.7264635490455109,-0.1960094903238716
test,mlp,mlp_ae@32,normalized_mse,low_confidence_vs_high_confidence,288,288,0.22264967113733292,0.8745490908622742,-0.6518994197249413,0.2545879624868265,-0.8478250385802469
test,mlp,mlp_ae@32,normalized_mse,non_neutral_missed_vs_detected,66,344,0.4381137639284134,0.2925349175930023,0.14557884633541107,1.497646050369795,0.3688336856941508
test,mlp,mlp_ae@32,top_of_book_mse,incorrect_vs_correct,687,465,0.4010931253433227,0.573011040687561,-0.17191791534423834,0.6999745150844694,-0.21159474730400213
test,mlp,mlp_ae@32,top_of_book_mse,opposite_direction_vs_not,138,1014,0.4013862013816833,0.4397774934768677,-0.03839129209518438,0.9127029175784691,-0.10988194265786239
test,mlp,mlp_ae@32,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.31075790524482727,0.8852035105228424,-0.5744456052780151,0.35105814826838994,-0.8036506558641975
test,mlp,mlp_ae@32,top_of_book_mse,non_neutral_missed_vs_detected,66,344,0.6947283148765564,0.38822993636131287,0.30649837851524353,1.7894764154147957,0.3132487667371388
test,mlp,mlp_ae@32,last_step_mse,incorrect_vs_correct,687,465,0.3685892224311828,0.7540236711502075,-0.3854344487190247,0.48882977621767115,-0.3331830774287458
test,mlp,mlp_ae@32,last_step_mse,opposite_direction_vs_not,138,1014,0.32775151729583735,0.4464057385921478,-0.11865422129631048,0.7342009498567016,-0.231598204842352
test,mlp,mlp_ae@32,last_step_mse,low_confidence_vs_high_confidence,288,288,0.2923758924007416,1.1829120516777039,-0.8905361592769623,0.24716621323290253,-0.8742766203703703
test,mlp,mlp_ae@32,last_step_mse,non_neutral_missed_vs_detected,66,344,0.722539484500885,0.35414946079254145,0.36839002370834356,2.040210601715822,0.43410852713178294
test,mlp,mlp_ae@32,midprice_mae,incorrect_vs_correct,687,465,0.0504360683262348,0.0492030158638954,0.0012330524623393943,1.0250605057574163,0.09168427478048552
test,mlp,mlp_ae@32,midprice_mae,opposite_direction_vs_not,138,1014,0.04945472255349155,0.04971668310463425,-0.0002619605511426995,0.9947309326611476,-0.004745161935797387
test,mlp,mlp_ae@32,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0444305259734392,0.052391115576028796,-0.007960589602589593,0.8480545887396239,-0.1967110339506173
test,mlp,mlp_ae@32,midprice_mae,non_neutral_missed_vs_detected,66,344,0.05064972862601275,0.05040207318961615,0.0002476554363965988,1.004913596221824,0.007840028188865398
test,mlp,mlp_ae@32,top1_volume_sum_mae,incorrect_vs_correct,687,465,0.478613942861557,0.608290433883667,-0.12967649102210999,0.7868181319338156,-0.24583431156187882
test,mlp,mlp_ae@32,top1_volume_sum_mae,opposite_direction_vs_not,138,1014,0.48563404381275177,0.5293213725090027,-0.043687328696250916,0.9174653982151308,-0.07838092787925564
test,mlp,mlp_ae@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.42247508466243744,0.763404905796051,-0.3409298211336136,0.5534089202922998,-0.7951147762345679
test,mlp,mlp_ae@32,top1_volume_sum_mae,non_neutral_missed_vs_detected,66,344,0.7213124930858612,0.48295699059963226,0.23835550248622894,1.4935336005599387,0.3031183932346723
test,mlp,mlp_ae@32,top5_volume_sum_mae,incorrect_vs_correct,687,465,0.959153950214386,1.4790277481079102,-0.5198737978935242,0.6485030124968324,-0.32655929630151354
test,mlp,mlp_ae@32,top5_volume_sum_mae,opposite_direction_vs_not,138,1014,0.9009828865528107,1.1341986656188965,-0.23321577906608582,0.7943783693848491,-0.20811537032272817
test,mlp,mlp_ae@32,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.8000306189060211,2.266898512840271,-1.4668678939342499,0.35291858650682895,-0.7721113040123457
test,mlp,mlp_ae@32,top5_volume_sum_mae,non_neutral_missed_vs_detected,66,344,1.8991820812225342,0.9416483640670776,0.9575337171554565,2.016869729396405,0.48995771670190275
test,mlp,mlp_ae@64,normalized_mse,incorrect_vs_correct,687,465,0.2584722340106964,0.4583238661289215,-0.1998516321182251,0.5639510684743416,-0.26090372665946693
test,mlp,mlp_ae@64,normalized_mse,opposite_direction_vs_not,138,1014,0.2492304593324661,0.3313779681921005,-0.08214750885963443,0.7521032876512378,-0.14922962581825458
test,mlp,mlp_ae@64,normalized_mse,low_confidence_vs_high_confidence,288,288,0.18788196891546244,0.6108363568782806,-0.4229543879628182,0.30758150984274346,-0.8211564429012346
test,mlp,mlp_ae@64,normalized_mse,non_neutral_missed_vs_detected,66,344,0.35315805673599243,0.256680816411972,0.09647724032402044,1.375864630916456,0.2727272727272727
test,mlp,mlp_ae@64,top_of_book_mse,incorrect_vs_correct,687,465,0.3157645761966705,0.3996337950229645,-0.083869218826294,0.790134818749564,-0.2137484152697563
test,mlp,mlp_ae@64,top_of_book_mse,opposite_direction_vs_not,138,1014,0.3261024951934814,0.3438159227371216,-0.017713427543640192,0.9484799092414817,-0.05597004259211617
test,mlp,mlp_ae@64,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.2425029575824737,0.5881945490837097,-0.345691591501236,0.41228358535495635,-0.7704716435185185
test,mlp,mlp_ae@64,top_of_book_mse,non_neutral_missed_vs_detected,66,344,0.47472053766250605,0.3136136829853058,0.16110685467720026,1.513711178490732,0.13953488372093023
test,mlp,mlp_ae@64,last_step_mse,incorrect_vs_correct,687,465,0.3182014524936676,0.5162151455879211,-0.19801369309425354,0.6164124691290599,-0.26760263573899296
test,mlp,mlp_ae@64,last_step_mse,opposite_direction_vs_not,138,1014,0.29414188861846924,0.39117674529552454,-0.0970348566770553,0.7519411420948661,-0.19106423119801047
test,mlp,mlp_ae@64,last_step_mse,low_confidence_vs_high_confidence,288,288,0.2469228059053421,0.7308549582958221,-0.48393215239048004,0.3378547317803065,-0.7819733796296297
test,mlp,mlp_ae@64,last_step_mse,non_neutral_missed_vs_detected,66,344,0.5161558240652084,0.29461225867271423,0.2215435653924942,1.7519835270622859,0.3382663847780127
test,mlp,mlp_ae@64,midprice_mae,incorrect_vs_correct,687,465,0.0428762324154377,0.0464083291590213,-0.003532096743583603,0.9238908875283867,-0.1305755114178836
test,mlp,mlp_ae@64,midprice_mae,opposite_direction_vs_not,138,1014,0.04070355929434295,0.0449267011135816,-0.004223141819238649,0.9059992896304161,-0.14848640768373209
test,mlp,mlp_ae@64,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0397288799285888,0.047170124948024694,-0.0074412450194358964,0.842246654473882,-0.34579957561728397
test,mlp,mlp_ae@64,midprice_mae,non_neutral_missed_vs_detected,66,344,0.0534393265843391,0.04240718297660345,0.011032143607735648,1.2601479945937983,0.3337737843551797
test,mlp,mlp_ae@64,top1_volume_sum_mae,incorrect_vs_correct,687,465,0.4456172883510589,0.5502510666847229,-0.104633778333664,0.8098435702013532,-0.21362320201593338
test,mlp,mlp_ae@64,top1_volume_sum_mae,opposite_direction_vs_not,138,1014,0.46261127293109894,0.47062516212463373,-0.008013889193534796,0.9829718216566319,-0.018809135865992054
test,mlp,mlp_ae@64,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.39653751254081726,0.7180871665477753,-0.321549654006958,0.5522136183649998,-0.7794415509259259
test,mlp,mlp_ae@64,top1_volume_sum_mae,non_neutral_missed_vs_detected,66,344,0.6696205735206604,0.4533640742301941,0.2162564992904663,1.4770040494665724,0.16560958421423538
test,mlp,mlp_ae@64,top5_volume_sum_mae,incorrect_vs_correct,687,465,0.9680269360542296,1.3175126314163208,-0.3494856953620912,0.7347382582689963,-0.3121347294611135
test,mlp,mlp_ae@64,top5_volume_sum_mae,opposite_direction_vs_not,138,1014,0.9458999037742615,1.1166118383407595,-0.17071193456649802,0.8471161340899187,-0.17367006831889775
test,mlp,mlp_ae@64,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.9389826357364655,1.9127559065818787,-0.9737732708454132,0.4909056260160453,-0.7097800925925926
test,mlp,mlp_ae@64,top5_volume_sum_mae,non_neutral_missed_vs_detected,66,344,1.4249343276023865,0.9331744313240051,0.49175989627838135,1.5269753218384512,0.3653981677237491
test,mlp,pca@128,normalized_mse,incorrect_vs_correct,687,465,0.099516361951828,0.097008541226387,0.0025078207254410068,1.0258515455828632,0.04237216509367517
test,mlp,pca@128,normalized_mse,opposite_direction_vs_not,138,1014,0.12446247786283485,0.0961741060018539,0.028288371860980946,1.2941370919573263,0.07608695652173914
test,mlp,pca@128,normalized_mse,low_confidence_vs_high_confidence,288,288,0.0741190761327743,0.14276318252086634,-0.06864410638809204,0.5191750059364292,-0.35127314814814814
test,mlp,pca@128,normalized_mse,non_neutral_missed_vs_detected,66,344,0.08607177808880805,0.11984421312808985,-0.0337724350392818,0.7181971981977492,-0.19529598308668075
test,mlp,pca@128,top_of_book_mse,incorrect_vs_correct,687,465,0.110084667801857,0.0939976125955581,0.016087055206298898,1.1711432318554345,0.12121582069462053
test,mlp,pca@128,top_of_book_mse,opposite_direction_vs_not,138,1014,0.133366048336029,0.10042075812816614,0.032945290207862854,1.3280725103251567,0.18786267615699054
test,mlp,pca@128,top_of_book_mse,low_confidence_vs_high_confidence,288,288,0.08501138538122174,0.1025856100022792,-0.017574224621057455,0.8286872338072855,-0.2127218364197531
test,mlp,pca@128,top_of_book_mse,non_neutral_missed_vs_detected,66,344,0.08919731155037874,0.12810367345809937,-0.03890636190772062,0.6962900371436557,-0.2989781536293164
test,mlp,pca@128,last_step_mse,incorrect_vs_correct,687,465,0.1128327026963234,0.0988406389951706,0.013992063701152802,1.1415618498969484,0.0215773739650342
test,mlp,pca@128,last_step_mse,opposite_direction_vs_not,138,1014,0.12800250202417368,0.1058511286973953,0.022151373326778384,1.2092691273052383,0.04792327702026699
test,mlp,pca@128,last_step_mse,low_confidence_vs_high_confidence,288,288,0.069363996386528,0.09601939469575875,-0.02665539830923075,0.7223956848125378,-0.25178433641975306
test,mlp,pca@128,last_step_mse,non_neutral_missed_vs_detected,66,344,0.09892949461936945,0.12799511849880216,-0.029065623879432706,0.7729161532070091,-0.0333861874559549
test,mlp,pca@128,midprice_mae,incorrect_vs_correct,687,465,0.0146420644596219,0.0145981637760996,4.390068352229902e-05,1.0030072743528315,0.006050930490992472
test,mlp,pca@128,midprice_mae,opposite_direction_vs_not,138,1014,0.0150480032898485,0.01457381714135405,0.0004741861484944508,1.03253685317273,0.04786610639453449
test,mlp,pca@128,midprice_mae,low_confidence_vs_high_confidence,288,288,0.0120699689723551,0.016217777505517,-0.004147808533161899,0.7442430979367618,-0.37741126543209874
test,mlp,pca@128,midprice_mae,non_neutral_missed_vs_detected,66,344,0.01337848464027045,0.01509404554963105,-0.0017155609093605986,0.8863418754289811,-0.16684284707540523
test,mlp,pca@128,top1_volume_sum_mae,incorrect_vs_correct,687,465,0.2565982341766357,0.2408516705036163,0.01574656367301938,1.0653786774245477,0.09068256874990217
test,mlp,pca@128,top1_volume_sum_mae,opposite_direction_vs_not,138,1014,0.3037666976451874,0.2463092356920242,0.057457461953163175,1.2332736805086992,0.23209844781751135
test,mlp,pca@128,top1_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.21408857405185694,0.25357203185558314,-0.039483457803726196,0.8442909593980253,-0.2906539351851852
test,mlp,pca@128,top1_volume_sum_mae,non_neutral_missed_vs_detected,66,344,0.22471163421869275,0.2957802265882492,-0.07106859236955645,0.7597250053212994,-0.4111169837914024
test,mlp,pca@128,top5_volume_sum_mae,incorrect_vs_correct,687,465,0.5190654397010803,0.5221102833747864,-0.0030448436737060547,0.9941681982319426,0.009863674069900298
test,mlp,pca@128,top5_volume_sum_mae,opposite_direction_vs_not,138,1014,0.5592021048069,0.5119134783744812,0.04728862643241882,1.0923762089300288,0.12671869193608323
test,mlp,pca@128,top5_volume_sum_mae,low_confidence_vs_high_confidence,288,288,0.4633106589317322,0.5790392160415649,-0.11572855710983276,0.8001369269926522,-0.18168885030864199
test,mlp,pca@128,top5_volume_sum_mae,non_neutral_missed_vs_detected,66,344,0.4852207452058792,0.5488699376583099,-0.06364919245243073,0.8840359289415948,-0.1767089499647639
