split,prediction_model,reconstruction_variant,diagnostic_name,quantile_bin,n_samples,accuracy,macro_f1,balanced_accuracy,mcc,mean_confidence,mean_proba_true,opposite_direction_rate,directional_accuracy_non_neutral,true_down_count,true_neutral_count,true_up_count
test,mlp,last_snapshot_repeat@40,normalized_mse,Q4,288,0.5520833333333334,0.4814728364853926,0.5437908025536892,0.29328762912953343,0.7223493938023845,0.5152504173553704,0.3191489361702128,0.5106382978723404,39,194,55
test,mlp,last_snapshot_repeat@40,top_of_book_mse,Q1,288,0.3229166666666667,0.3143868737747776,0.42326749826749827,0.09728358678274794,0.5118547150244316,0.3449263694540908,0.34408602150537637,0.4838709677419355,37,195,56
test,mlp,last_snapshot_repeat@40,top_of_book_mse,Q2,288,0.3993055555555556,0.3853168214654283,0.4599955880157827,0.18221378550194925,0.5815599936371049,0.39911377045953284,0.36792452830188677,0.5377358490566038,59,182,47
test,mlp,last_snapshot_repeat@40,top_of_book_mse,Q3,288,0.4548611111111111,0.40494171161838083,0.45470727150964013,0.17735741970762955,0.6232477195767893,0.4365631383488007,0.3368421052631579,0.45263157894736844,46,193,49
test,mlp,last_snapshot_repeat@40,top_of_book_mse,Q4,288,0.4375,0.4083494661785283,0.46469316116091014,0.19292949409818272,0.6530525712296367,0.40718101108763627,0.3017241379310345,0.5258620689655172,63,172,53
test,mlp,last_snapshot_repeat@40,last_step_mse,Q1,288,0.7569444444444444,0.46049112076392557,0.44906223358908776,0.20228979984519677,0.8032018126298984,0.6927633363035662,0.06896551724137931,0.22413793103448276,34,230,24
test,mlp,last_snapshot_repeat@40,last_step_mse,Q2,288,0.2708333333333333,0.258012048595301,0.39600235155790714,0.08615086533856126,0.49290528893470764,0.30505789693820085,0.42063492063492064,0.5793650793650794,56,162,70
test,mlp,last_snapshot_repeat@40,last_step_mse,Q3,288,0.2986111111111111,0.28201243201243203,0.37433241170223,0.053399523395630234,0.5296822382758061,0.3080105851857095,0.36885245901639346,0.4918032786885246,63,166,59
test,mlp,last_snapshot_repeat@40,last_step_mse,Q4,288,0.2881944444444444,0.28547426126085496,0.42628205128205127,0.1082658368730672,0.5439256596275501,0.2819524709225839,0.34615384615384615,0.5769230769230769,52,184,52
test,mlp,last_snapshot_repeat@40,midprice_mae,Q1,288,0.4444444444444444,0.3715083504557189,0.4563710499490316,0.13122348477991166,0.6220398200675845,0.45347118049620705,0.24285714285714285,0.4714285714285714,40,218,30
test,mlp,last_snapshot_repeat@40,midprice_mae,Q2,288,0.4236111111111111,0.39036185523791384,0.4960332065595224,0.18896550588080396,0.6170770759797759,0.4054897051569747,0.28888888888888886,0.5222222222222223,38,198,52
test,mlp,last_snapshot_repeat@40,midprice_mae,Q3,288,0.3541666666666667,0.32953068963579185,0.38678621046169753,0.10007590530495405,0.5619490983792477,0.35791927003366353,0.4205607476635514,0.4392523364485981,57,181,50
test,mlp,last_snapshot_repeat@40,midprice_mae,Q4,288,0.3923611111111111,0.3919846943438609,0.4475020806622129,0.16310405760482993,0.5686490050413542,0.3709041336632153,0.34965034965034963,0.5524475524475524,70,145,73
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q1,288,0.3611111111111111,0.3380759002486751,0.4076754385964912,0.08676958718693013,0.5297178590877188,0.3606311686065358,0.29591836734693877,0.45918367346938777,50,190,48
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q2,288,0.3472222222222222,0.33763520924907325,0.4306670888562474,0.12977382118947747,0.5671118462665213,0.3687813395792748,0.4,0.5,41,188,59
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q3,288,0.4895833333333333,0.466842513650963,0.5200094161958568,0.2718514062732186,0.6215761343224181,0.4434204845230043,0.3153153153153153,0.5765765765765766,63,177,48
test,mlp,last_snapshot_repeat@40,top1_volume_sum_mae,Q4,288,0.4166666666666667,0.3802062067764959,0.43940582293523467,0.15205194195932073,0.651309159791304,0.4149512966412456,0.33663366336633666,0.46534653465346537,51,187,50
test,mlp,mlp_ae@16,normalized_mse,Q1,288,0.2673611111111111,0.26159567275185935,0.39398819108964034,0.07273136569492064,0.4654045795193977,0.2923001296585426,0.3888888888888889,0.5634920634920635,57,162,69
test,mlp,mlp_ae@16,normalized_mse,Q2,288,0.2916666666666667,0.28366755156218093,0.3699498718948424,0.040939319307928886,0.49002243019640446,0.30618440471718916,0.36082474226804123,0.4536082474226804,50,191,47
test,mlp,mlp_ae@16,normalized_mse,Q3,288,0.4201388888888889,0.39718245545369246,0.45204024370691037,0.18459792483563217,0.657062522860037,0.39443260051484685,0.30833333333333335,0.5333333333333333,66,168,54
test,mlp,mlp_ae@16,normalized_mse,Q4,288,0.6354166666666666,0.46315789473684216,0.5022584033613445,0.25063588934659753,0.7572254668921232,0.5948671544594819,0.2537313432835821,0.40298507462686567,32,221,35
test,mlp,mlp_ae@16,top_of_book_mse,Q1,288,0.2881944444444444,0.293139599954439,0.39927673994133467,0.07675292111884459,0.4791337147148119,0.30320973727955586,0.37272727272727274,0.5,47,178,63
test,mlp,mlp_ae@16,top_of_book_mse,Q2,288,0.3541666666666667,0.35210723797188015,0.4258098223615465,0.1021310522525307,0.5169599184559451,0.3431670927740116,0.2894736842105263,0.5175438596491229,66,174,48
test,mlp,mlp_ae@16,top_of_book_mse,Q3,288,0.4756944444444444,0.39274844476231513,0.47325631151048353,0.2025951451401496,0.6719539349691735,0.4719624030500806,0.34177215189873417,0.4810126582278481,41,209,38
test,mlp,mlp_ae@16,top_of_book_mse,Q4,288,0.4965277777777778,0.45269421634105483,0.5045905102372441,0.2530867086977737,0.7016674313280318,0.46944505624641253,0.34579439252336447,0.5046728971962616,51,181,56
test,mlp,mlp_ae@16,last_step_mse,Q1,288,0.2743055555555556,0.27366296000245893,0.41118608487029545,0.08710039270914145,0.4639282679806153,0.2915174633930696,0.358974358974359,0.5811965811965812,52,171,65
test,mlp,mlp_ae@16,last_step_mse,Q2,288,0.3194444444444444,0.3151264430382618,0.3907331913862346,0.07784865820814761,0.5105132544413209,0.3214637398228256,0.36885245901639346,0.5,64,166,58
test,mlp,mlp_ae@16,last_step_mse,Q3,288,0.3611111111111111,0.3424720502580039,0.41876361487345476,0.1077508407810793,0.5896863675572805,0.3543075725012588,0.30097087378640774,0.5048543689320388,57,185,46
test,mlp,mlp_ae@16,last_step_mse,Q4,288,0.6597222222222222,0.4614210543091184,0.5011574074074074,0.2731982807131525,0.8055871094887456,0.6204955136329064,0.29411764705882354,0.36764705882352944,32,220,36
test,mlp,mlp_ae@16,midprice_mae,Q1,288,0.5277777777777778,0.42390456618837824,0.43667140205935945,0.1660403721158235,0.6398487352869577,0.49481145962717066,0.2736842105263158,0.3473684210526316,49,193,46
test,mlp,mlp_ae@16,midprice_mae,Q2,288,0.3958333333333333,0.37215966599190287,0.43296426549041817,0.15575042431984815,0.5528818601742387,0.39239087615310886,0.4,0.4636363636363636,52,178,58
test,mlp,mlp_ae@16,midprice_mae,Q3,288,0.3576388888888889,0.3469328855674545,0.46579240744000466,0.17463108592484172,0.562120821637412,0.36389777140478446,0.336734693877551,0.5918367346938775,52,190,46
test,mlp,mlp_ae@16,midprice_mae,Q4,288,0.3333333333333333,0.3369610275872135,0.45939806050303283,0.1538370929340139,0.614863582369354,0.33668418216499657,0.32710280373831774,0.5981308411214953,52,181,55
test,mlp,mlp_ae@16,top1_volume_sum_mae,Q1,288,0.2916666666666667,0.2955457227138643,0.4194661501814377,0.09604052354459826,0.48788731183028883,0.31863624788820744,0.35294117647058826,0.5392156862745098,46,186,56
test,mlp,mlp_ae@16,top1_volume_sum_mae,Q2,288,0.3923611111111111,0.3804986514149861,0.4524300028092518,0.1647166755549631,0.5697715428347389,0.3878213399875676,0.35514018691588783,0.5233644859813084,59,181,48
test,mlp,mlp_ae@16,top1_volume_sum_mae,Q3,288,0.5069444444444444,0.4079506222708842,0.4462799503840653,0.17302024855813253,0.6827929898475608,0.4799066313134972,0.2857142857142857,0.3956043956043956,47,197,44
test,mlp,mlp_ae@16,top1_volume_sum_mae,Q4,288,0.4236111111111111,0.4053135231485239,0.4797782563255712,0.20758679562425417,0.6292631549553739,0.4014200701607883,0.34545454545454546,0.5363636363636364,53,178,57
test,mlp,mlp_ae@32,normalized_mse,Q1,288,0.2916666666666667,0.29416763791763795,0.41594603092930854,0.10786399318851775,0.4602516285247273,0.29777496112769264,0.3865546218487395,0.5630252100840336,50,169,69
test,mlp,mlp_ae@32,normalized_mse,Q2,288,0.2743055555555556,0.2728407123817211,0.36570585077831447,0.02899711544339444,0.4884007356853949,0.30219949881494457,0.3557692307692308,0.47115384615384615,54,184,50
test,mlp,mlp_ae@32,normalized_mse,Q3,288,0.3993055555555556,0.3754717007578176,0.44128274616079494,0.17800784126009744,0.64235928033789,0.3736050601485961,0.3225806451612903,0.5725806451612904,72,164,52
test,mlp,mlp_ae@32,normalized_mse,Q4,288,0.6493055555555556,0.42412187118487843,0.445305386522425,0.19032674570792793,0.7787033549199501,0.6142047692588272,0.23809523809523808,0.30158730158730157,29,225,34
test,mlp,mlp_ae@32,top_of_book_mse,Q1,288,0.2951388888888889,0.3012061313948106,0.42064668423364077,0.10985157880313,0.4795622496555249,0.30178805334597,0.38392857142857145,0.5357142857142857,46,176,66
test,mlp,mlp_ae@32,top_of_book_mse,Q2,288,0.3472222222222222,0.3449926979338744,0.43187356633388047,0.12809088933725898,0.5092361284833815,0.34933484603081727,0.3486238532110092,0.5321100917431193,56,179,53
test,mlp,mlp_ae@32,top_of_book_mse,Q3,288,0.4513888888888889,0.38000178784225036,0.4499374653295915,0.16462727975207983,0.6506911023623414,0.44487072585939635,0.2804878048780488,0.5,51,206,31
test,mlp,mlp_ae@32,top_of_book_mse,Q4,288,0.5208333333333334,0.45268570921933415,0.48502491983154966,0.23447683064387725,0.7302255189667145,0.49179066411387695,0.3177570093457944,0.4392523364485981,52,181,55
test,mlp,mlp_ae@32,last_step_mse,Q1,288,0.2951388888888889,0.2963891496554813,0.41185807656395895,0.10189341421573174,0.4623212998525964,0.299596721228833,0.3898305084745763,0.559322033898305,55,170,63
test,mlp,mlp_ae@32,last_step_mse,Q2,288,0.2569444444444444,0.25369405146024654,0.360518862461438,0.01847947427444709,0.4942845618352294,0.2928286679574133,0.3652173913043478,0.5043478260869565,61,173,54
test,mlp,mlp_ae@32,last_step_mse,Q3,288,0.3923611111111111,0.3789122404048529,0.44804639804639806,0.15344309573301015,0.609410929804047,0.36714347527756924,0.3148148148148148,0.5185185185185185,56,180,52
test,mlp,mlp_ae@32,last_step_mse,Q4,288,0.6701388888888888,0.475124389174645,0.5100779484341128,0.2718760870288659,0.8036982079760896,0.6282154248862449,0.2318840579710145,0.37681159420289856,33,219,36
test,mlp,mlp_ae@32,midprice_mae,Q1,288,0.4340277777777778,0.41624552127782327,0.47931267987133913,0.2189647799566444,0.5645755128934979,0.4222415824074738,0.3853211009174312,0.5321100917431193,55,179,54
test,mlp,mlp_ae@32,midprice_mae,Q2,288,0.3923611111111111,0.35603818767422046,0.430671589803161,0.11568366247682633,0.5837459245489703,0.4091512145532761,0.30337078651685395,0.449438202247191,38,199,51
test,mlp,mlp_ae@32,midprice_mae,Q3,288,0.5104166666666666,0.44499494794464484,0.4854221408843258,0.22016504606804715,0.6305604428052902,0.455160687908776,0.26732673267326734,0.46534653465346537,52,187,49
test,mlp,mlp_ae@32,midprice_mae,Q4,288,0.2777777777777778,0.27129601034482137,0.3923174919685388,0.07555956513750832,0.5908331192202039,0.3012308044805347,0.3783783783783784,0.5495495495495496,60,177,51
test,mlp,mlp_ae@32,top1_volume_sum_mae,Q1,288,0.28125,0.28046777919938143,0.3967491637052136,0.07209902871268019,0.4783270780204071,0.30236888726681677,0.39361702127659576,0.46808510638297873,37,194,57
test,mlp,mlp_ae@32,top1_volume_sum_mae,Q2,288,0.3402777777777778,0.33892151334308945,0.4483258748588937,0.14192077238743467,0.5045755232373873,0.31616787624079734,0.31007751937984496,0.6124031007751938,64,159,65
test,mlp,mlp_ae@32,top1_volume_sum_mae,Q3,288,0.4375,0.37277320012126647,0.4353030303030303,0.17508887045568214,0.654617690274285,0.4522158468818007,0.36363636363636365,0.48863636363636365,55,200,33
test,mlp,mlp_ae@32,top1_volume_sum_mae,Q4,288,0.5555555555555556,0.4541781647476766,0.4819803476946334,0.23852224853538376,0.7321947079358829,0.5170316789606457,0.29292929292929293,0.40404040404040403,49,189,50
test,mlp,mlp_ae@64,normalized_mse,Q1,288,0.2951388888888889,0.2939682404670603,0.40986973590862047,0.09358184485124396,0.45730835758149624,0.3039609777689394,0.36507936507936506,0.5634920634920635,53,162,73
test,mlp,mlp_ae@64,normalized_mse,Q2,288,0.3020833333333333,0.2929245097600061,0.37090566438392525,0.044097904349618355,0.49682296181304586,0.30998477954158765,0.33962264150943394,0.4716981132075472,60,182,46
test,mlp,mlp_ae@64,normalized_mse,Q3,288,0.4409722222222222,0.3905258773195768,0.4775605218433398,0.22671654291128712,0.6789130834448669,0.4358417179286739,0.35789473684210527,0.5263157894736842,49,193,46
test,mlp,mlp_ae@64,normalized_mse,Q4,288,0.5763888888888888,0.4593208378513279,0.49362828512006046,0.23613103650674863,0.7366705966285534,0.5379968141108596,0.26506024096385544,0.42168674698795183,43,205,40
test,mlp,mlp_ae@64,top_of_book_mse,Q1,288,0.2673611111111111,0.27200822359906246,0.37329148579577986,0.03800375838856945,0.4661315582278702,0.292225167207006,0.375,0.4732142857142857,41,176,71
test,mlp,mlp_ae@64,top_of_book_mse,Q2,288,0.3854166666666667,0.38124898210735125,0.476421188630491,0.1769531036949747,0.526938976926936,0.35656107154985267,0.2672413793103448,0.6293103448275862,72,172,44
test,mlp,mlp_ae@64,top_of_book_mse,Q3,288,0.4375,0.3472997178260336,0.39768299104792,0.1231374788936915,0.6545453516559468,0.4459905556205841,0.4025974025974026,0.37662337662337664,42,211,35
test,mlp,mlp_ae@64,top_of_book_mse,Q4,288,0.5243055555555556,0.46365240132542507,0.5112402715681404,0.2641742523175872,0.7220991126572093,0.49300749497261775,0.3238095238095238,0.4857142857142857,50,183,55
test,mlp,mlp_ae@64,last_step_mse,Q1,288,0.2951388888888889,0.2941644892372776,0.40460725895554317,0.08918784199314994,0.4773901786862148,0.3056759714187744,0.3790322580645161,0.5564516129032258,57,164,67
test,mlp,mlp_ae@64,last_step_mse,Q2,288,0.2916666666666667,0.2858711062204377,0.3851437277000887,0.05622625853996884,0.5110248347951306,0.30053850269501303,0.34782608695652173,0.5043478260869565,58,173,57
test,mlp,mlp_ae@64,last_step_mse,Q3,288,0.4305555555555556,0.3950394673355511,0.46109028428616056,0.17211108349445306,0.6283621487932073,0.42216819034042097,0.30851063829787234,0.5,50,194,44
test,mlp,mlp_ae@64,last_step_mse,Q4,288,0.5972222222222222,0.45035020436089956,0.4939167840826608,0.24939124894726628,0.7529378371934096,0.5594016248958522,0.2857142857142857,0.4155844155844156,40,211,37
test,mlp,mlp_ae@64,midprice_mae,Q1,288,0.3159722222222222,0.3102168516741876,0.3988135321468655,0.10596659965160904,0.5292930264646808,0.35093822357238325,0.4444444444444444,0.47474747474747475,44,189,55
test,mlp,mlp_ae@64,midprice_mae,Q2,288,0.3993055555555556,0.3913196419167983,0.4626455026455027,0.17898100874064923,0.5973500789453586,0.3788339869707771,0.3274336283185841,0.5575221238938053,63,175,50
test,mlp,mlp_ae@64,midprice_mae,Q3,288,0.4652777777777778,0.4317559585852269,0.487406293272215,0.22467804945293776,0.6137588582932949,0.43709356179978287,0.3211009174311927,0.5229357798165137,57,179,52
test,mlp,mlp_ae@64,midprice_mae,Q4,288,0.4340277777777778,0.37852683690921457,0.44334221922621236,0.12488275571524102,0.6293130357646279,0.42091851700711735,0.24719101123595505,0.43820224719101125,41,199,48
test,mlp,mlp_ae@64,top1_volume_sum_mae,Q1,288,0.3298611111111111,0.3369342548289917,0.4564814814814815,0.1294883445572974,0.4836743850674894,0.3146245827277501,0.26851851851851855,0.5833333333333334,48,180,60
test,mlp,mlp_ae@64,top1_volume_sum_mae,Q2,288,0.3090277777777778,0.31041232513099365,0.4122476624706777,0.10402348244387435,0.5073039573099878,0.3214570033467478,0.38738738738738737,0.5315315315315315,54,177,57
test,mlp,mlp_ae@64,top1_volume_sum_mae,Q3,288,0.4166666666666667,0.35760787862983023,0.4160526315789474,0.15653683889855882,0.6336619718414214,0.42919314737405834,0.4318181818181818,0.4431818181818182,50,200,38
test,mlp,mlp_ae@64,top1_volume_sum_mae,Q4,288,0.5590277777777778,0.469497517102476,0.4973108958014618,0.2554963409435802,0.7450746852490637,0.5225095559015043,0.27184466019417475,0.4368932038834951,53,185,50
test,mlp,pca@128,normalized_mse,Q1,288,0.4722222222222222,0.43114493304098894,0.47375022080904433,0.20349315542001686,0.5874145492497418,0.45704705174688975,0.32038834951456313,0.47572815533980584,51,185,52
test,mlp,pca@128,normalized_mse,Q2,288,0.3402777777777778,0.32564314298418345,0.42361673276887646,0.08929505041830085,0.5063031080903279,0.3404650975846582,0.2808988764044944,0.4943820224719101,42,199,47
test,mlp,pca@128,normalized_mse,Q3,288,0.3819444444444444,0.353491057229375,0.4282363788884036,0.14249451399663313,0.6212731172434158,0.3914467116669079,0.35294117647058826,0.5,55,186,47
test,mlp,pca@128,normalized_mse,Q4,288,0.4201388888888889,0.403423890075055,0.472751234939273,0.20820968062042333,0.6547242248844769,0.39882542835160467,0.3793103448275862,0.5344827586206896,57,172,59
test,mlp,pca@128,top_of_book_mse,Q1,288,0.5104166666666666,0.41912407866165097,0.47722325718207664,0.19691541044000843,0.6148490787794193,0.48321936206452343,0.2948717948717949,0.4230769230769231,31,210,47
test,mlp,pca@128,top_of_book_mse,Q2,288,0.3958333333333333,0.38300572212346773,0.4719298245614035,0.16706860721293726,0.5482255607429478,0.39246318827240934,0.2857142857142857,0.5510204081632653,48,190,50
test,mlp,pca@128,top_of_book_mse,Q3,288,0.3194444444444444,0.30567442692218116,0.3828005379681357,0.07226383357518276,0.5479406516792046,0.3399579718615213,0.3577981651376147,0.4954128440366973,64,179,45
test,mlp,pca@128,top_of_book_mse,Q4,288,0.3888888888888889,0.3749038983772128,0.4439554479134926,0.16928897137977253,0.6586997082663907,0.37214376715160646,0.384,0.52,62,163,63
test,mlp,pca@128,last_step_mse,Q1,288,0.3888888888888889,0.37561298461410925,0.46005307633214615,0.16970541920765608,0.5409826965381702,0.3944690152841051,0.3592233009708738,0.5145631067961165,43,185,60
test,mlp,pca@128,last_step_mse,Q2,288,0.4583333333333333,0.3831174865833378,0.43510856791194447,0.142828763586527,0.6416123812604282,0.46349034353301655,0.30952380952380953,0.4166666666666667,43,204,41
test,mlp,pca@128,last_step_mse,Q3,288,0.3784722222222222,0.363341542175768,0.44148841354723706,0.14658348974929997,0.5799618223682046,0.36338908477531123,0.33663366336633666,0.5247524752475248,56,187,45
test,mlp,pca@128,last_step_mse,Q4,288,0.3888888888888889,0.3786991038194302,0.4458258106410036,0.16003850965126082,0.6071580993011594,0.36643584575762767,0.3360655737704918,0.5327868852459017,63,166,59
test,mlp,pca@128,midprice_mae,Q1,288,0.3888888888888889,0.37435114599137154,0.4619345630215195,0.14758589910344638,0.5353086643541852,0.38706882401796366,0.2980769230769231,0.5096153846153846,44,184,60
test,mlp,pca@128,midprice_mae,Q2,288,0.4236111111111111,0.3854703805949387,0.4443019943019943,0.1647559298687908,0.582548101639582,0.41777965879332946,0.3655913978494624,0.46236559139784944,45,195,48
test,mlp,pca@128,midprice_mae,Q3,288,0.4201388888888889,0.401686005316229,0.4538561264407672,0.17147834270658394,0.6148649861829149,0.39934422074778314,0.3130434782608696,0.5217391304347826,66,173,49
test,mlp,pca@128,midprice_mae,Q4,288,0.3819444444444444,0.3593915720309388,0.44331871345029245,0.15916209460784986,0.6369932472912802,0.38359158579098424,0.37755102040816324,0.5102040816326531,50,190,48
test,mlp,pca@128,top1_volume_sum_mae,Q1,288,0.4097222222222222,0.35988189214529837,0.41513347763347763,0.09179842989613168,0.5381609968220195,0.39390953753091806,0.25555555555555554,0.4111111111111111,42,198,48
test,mlp,pca@128,top1_volume_sum_mae,Q2,288,0.4513888888888889,0.3768631114956302,0.4585513450663285,0.18501581727417823,0.6297080357455545,0.46334860849148957,0.35526315789473684,0.4868421052631579,42,212,34
test,mlp,pca@128,top1_volume_sum_mae,Q3,288,0.4236111111111111,0.4101065268215127,0.47297307212561446,0.1887671716407608,0.5985585945761867,0.4104077312012022,0.3153153153153153,0.5315315315315315,56,177,55
