model,model_variant,latent_dim,split,timestep,normalized_mse,normalized_mae
pca,pca@16,16.0,train,97,0.30748045444488525,0.28904977440834045
pca,pca@16,16.0,train,98,0.32150447368621826,0.29230809211730957
pca,pca@16,16.0,train,99,0.3194717466831207,0.29702726006507874
pca,pca@16,16.0,val,0,0.7532563209533691,0.47648316621780396
pca,pca@16,16.0,val,1,0.7370579242706299,0.4757496416568756
pca,pca@16,16.0,val,2,0.7124440670013428,0.4641208052635193
pca,pca@16,16.0,val,3,0.6825372576713562,0.4620378315448761
pca,pca@16,16.0,val,4,0.6902832984924316,0.4442278742790222
pca,pca@16,16.0,val,5,0.6918920278549194,0.44119909405708313
pca,pca@16,16.0,val,6,0.6673711538314819,0.42507168650627136
pca,pca@16,16.0,val,7,0.6361070275306702,0.4193843603134155
pca,pca@16,16.0,val,8,0.6574562788009644,0.4065698981285095
pca,pca@16,16.0,val,9,0.6714732646942139,0.40388086438179016
pca,pca@16,16.0,val,10,0.6518941521644592,0.4083994925022125
pca,pca@16,16.0,val,11,0.6223645210266113,0.41257306933403015
pca,pca@16,16.0,val,12,0.651799738407135,0.4285739064216614
pca,pca@16,16.0,val,13,0.6700824499130249,0.4351053833961487
pca,pca@16,16.0,val,14,0.6534069776535034,0.4450405240058899
pca,pca@16,16.0,val,15,0.6263298392295837,0.4510815739631653
pca,pca@16,16.0,val,16,0.6531080603599548,0.4579770565032959
pca,pca@16,16.0,val,17,0.6680594682693481,0.462797611951828
pca,pca@16,16.0,val,18,0.6477882266044617,0.46166813373565674
pca,pca@16,16.0,val,19,0.620408833026886,0.46645036339759827
pca,pca@16,16.0,val,20,0.6399014592170715,0.4623394310474396
pca,pca@16,16.0,val,21,0.6494584083557129,0.46277543902397156
pca,pca@16,16.0,val,22,0.6247103810310364,0.45175519585609436
pca,pca@16,16.0,val,23,0.5938659906387329,0.4489525854587555
pca,pca@16,16.0,val,24,0.6131051182746887,0.43874216079711914
pca,pca@16,16.0,val,25,0.6211941838264465,0.4331914484500885
pca,pca@16,16.0,val,26,0.5983951091766357,0.41708895564079285
pca,pca@16,16.0,val,27,0.5644136667251587,0.4082423150539398
pca,pca@16,16.0,val,28,0.59250408411026,0.3986094295978546
pca,pca@16,16.0,val,29,0.6040475964546204,0.3960057497024536
pca,pca@16,16.0,val,30,0.5882533192634583,0.4044102430343628
pca,pca@16,16.0,val,31,0.5544165372848511,0.40649813413619995
pca,pca@16,16.0,val,32,0.5900194644927979,0.4226355254650116
pca,pca@16,16.0,val,33,0.6059300303459167,0.42891761660575867
pca,pca@16,16.0,val,34,0.5935026407241821,0.43789640069007874
pca,pca@16,16.0,val,35,0.5609663724899292,0.4383227527141571
pca,pca@16,16.0,val,36,0.5935860872268677,0.44428884983062744
pca,pca@16,16.0,val,37,0.6086389422416687,0.44726115465164185
pca,pca@16,16.0,val,38,0.592952311038971,0.44554629921913147
pca,pca@16,16.0,val,39,0.5604400634765625,0.44376498460769653
pca,pca@16,16.0,val,40,0.5858766436576843,0.43727433681488037
pca,pca@16,16.0,val,41,0.5974410176277161,0.4364528954029083
pca,pca@16,16.0,val,42,0.5802730321884155,0.4280379116535187
pca,pca@16,16.0,val,43,0.5469103455543518,0.42476752400398254
pca,pca@16,16.0,val,44,0.5710760951042175,0.41297608613967896
pca,pca@16,16.0,val,45,0.5812578201293945,0.40833213925361633
pca,pca@16,16.0,val,46,0.5659906268119812,0.39831647276878357
pca,pca@16,16.0,val,47,0.5325989723205566,0.39234137535095215
pca,pca@16,16.0,val,48,0.5607205629348755,0.3820831775665283
pca,pca@16,16.0,val,49,0.5741485953330994,0.3816361129283905
pca,pca@16,16.0,val,50,0.5620537400245667,0.3859077990055084
pca,pca@16,16.0,val,51,0.53069007396698,0.39379534125328064
pca,pca@16,16.0,val,52,0.5655005574226379,0.40249666571617126
pca,pca@16,16.0,val,53,0.5833835601806641,0.4123595356941223
pca,pca@16,16.0,val,54,0.5734437108039856,0.4192255139350891
pca,pca@16,16.0,val,55,0.5445176362991333,0.4278535842895508
pca,pca@16,16.0,val,56,0.5825580358505249,0.43387550115585327
pca,pca@16,16.0,val,57,0.6013857126235962,0.44256681203842163
pca,pca@16,16.0,val,58,0.5909990072250366,0.44467252492904663
pca,pca@16,16.0,val,59,0.5627123713493347,0.45062410831451416
pca,pca@16,16.0,val,60,0.5988157987594604,0.4520701467990875
pca,pca@16,16.0,val,61,0.6131061911582947,0.45551449060440063
pca,pca@16,16.0,val,62,0.6008067727088928,0.4529343247413635
pca,pca@16,16.0,val,63,0.5694580078125,0.45091885328292847
pca,pca@16,16.0,val,64,0.6020103693008423,0.448810338973999
pca,pca@16,16.0,val,65,0.6101396083831787,0.44092920422554016
pca,pca@16,16.0,val,66,0.5979117751121521,0.43505093455314636
pca,pca@16,16.0,val,67,0.5645777583122253,0.4226554334163666
pca,pca@16,16.0,val,68,0.5979040265083313,0.41894856095314026
pca,pca@16,16.0,val,69,0.608214259147644,0.404654860496521
pca,pca@16,16.0,val,70,0.5994590520858765,0.39972132444381714
pca,pca@16,16.0,val,71,0.5697730779647827,0.398928701877594
pca,pca@16,16.0,val,72,0.607866644859314,0.405669242143631
pca,pca@16,16.0,val,73,0.6263346076011658,0.42145591974258423
pca,pca@16,16.0,val,74,0.6212344169616699,0.42835450172424316
pca,pca@16,16.0,val,75,0.5959408283233643,0.43923795223236084
pca,pca@16,16.0,val,76,0.635761559009552,0.4442841708660126
pca,pca@16,16.0,val,77,0.6575907468795776,0.4553258419036865
pca,pca@16,16.0,val,78,0.6523072719573975,0.4584427773952484
pca,pca@16,16.0,val,79,0.6263675689697266,0.4626901149749756
pca,pca@16,16.0,val,80,0.6612822413444519,0.4614887833595276
pca,pca@16,16.0,val,81,0.6778572797775269,0.46239978075027466
pca,pca@16,16.0,val,82,0.6703531742095947,0.4599812924861908
pca,pca@16,16.0,val,83,0.640896737575531,0.4550885558128357
pca,pca@16,16.0,val,84,0.6691910624504089,0.44691866636276245
pca,pca@16,16.0,val,85,0.6797295808792114,0.4372982680797577
pca,pca@16,16.0,val,86,0.6718161702156067,0.43113118410110474
pca,pca@16,16.0,val,87,0.6428539156913757,0.4191302955150604
pca,pca@16,16.0,val,88,0.6706552505493164,0.41061165928840637
pca,pca@16,16.0,val,89,0.682839035987854,0.40734076499938965
pca,pca@16,16.0,val,90,0.6769406199455261,0.4131716191768646
pca,pca@16,16.0,val,91,0.6527510285377502,0.4285096526145935
pca,pca@16,16.0,val,92,0.6896655559539795,0.43697917461395264
pca,pca@16,16.0,val,93,0.710329532623291,0.452475905418396
pca,pca@16,16.0,val,94,0.7053655385971069,0.45809614658355713
pca,pca@16,16.0,val,95,0.6834834218025208,0.47326335310935974
pca,pca@16,16.0,val,96,0.7370179295539856,0.4802881181240082
pca,pca@16,16.0,val,97,0.7671403884887695,0.49251335859298706
pca,pca@16,16.0,val,98,0.760237455368042,0.49415865540504456
pca,pca@16,16.0,val,99,0.7347018122673035,0.5013010501861572
pca,pca@16,16.0,test,0,0.7457039952278137,0.4625421166419983
pca,pca@16,16.0,test,1,0.7135319113731384,0.4637341797351837
pca,pca@16,16.0,test,2,0.7087053656578064,0.4484269917011261
pca,pca@16,16.0,test,3,0.7096601128578186,0.4427865743637085
pca,pca@16,16.0,test,4,0.6745906472206116,0.42462727427482605
pca,pca@16,16.0,test,5,0.6401339769363403,0.4197181165218353
pca,pca@16,16.0,test,6,0.648473858833313,0.4016628563404083
pca,pca@16,16.0,test,7,0.6661214232444763,0.39131608605384827
pca,pca@16,16.0,test,8,0.6376475095748901,0.3762894570827484
pca,pca@16,16.0,test,9,0.6036950349807739,0.3690199851989746
pca,pca@16,16.0,test,10,0.6268541216850281,0.3758978843688965
pca,pca@16,16.0,test,11,0.6549711227416992,0.37994465231895447
pca,pca@16,16.0,test,12,0.6370570063591003,0.4045144021511078
pca,pca@16,16.0,test,13,0.6070632934570312,0.40829163789749146
pca,pca@16,16.0,test,14,0.6343910694122314,0.42142927646636963
pca,pca@16,16.0,test,15,0.664695143699646,0.4258480966091156
pca,pca@16,16.0,test,16,0.647466242313385,0.43822532892227173
pca,pca@16,16.0,test,17,0.6188292503356934,0.4405856728553772
pca,pca@16,16.0,test,18,0.6361598372459412,0.4390702247619629
pca,pca@16,16.0,test,19,0.6614704132080078,0.4432830512523651
pca,pca@16,16.0,test,20,0.6359291672706604,0.44131579995155334
pca,pca@16,16.0,test,21,0.603833019733429,0.44067442417144775
pca,pca@16,16.0,test,22,0.6113993525505066,0.4263961911201477
pca,pca@16,16.0,test,23,0.6309612989425659,0.4233466386795044
pca,pca@16,16.0,test,24,0.6022568345069885,0.4136181175708771
pca,pca@16,16.0,test,25,0.5666055679321289,0.4060732424259186
pca,pca@16,16.0,test,26,0.5791456699371338,0.3855360150337219
pca,pca@16,16.0,test,27,0.5981166958808899,0.3756091594696045
pca,pca@16,16.0,test,28,0.5773929953575134,0.3648233115673065
pca,pca@16,16.0,test,29,0.5427348613739014,0.35983607172966003
pca,pca@16,16.0,test,30,0.5697888135910034,0.3720705211162567
pca,pca@16,16.0,test,31,0.5937001705169678,0.37543055415153503
pca,pca@16,16.0,test,32,0.5805007219314575,0.3977433145046234
pca,pca@16,16.0,test,33,0.5492892861366272,0.40369418263435364
pca,pca@16,16.0,test,34,0.5821293592453003,0.414415180683136
pca,pca@16,16.0,test,35,0.6093496680259705,0.4162909686565399
pca,pca@16,16.0,test,36,0.5911580324172974,0.4250364601612091
pca,pca@16,16.0,test,37,0.5605054497718811,0.427216500043869
pca,pca@16,16.0,test,38,0.584851861000061,0.42463573813438416
pca,pca@16,16.0,test,39,0.6099415421485901,0.423930287361145
pca,pca@16,16.0,test,40,0.5819680690765381,0.41726160049438477
pca,pca@16,16.0,test,41,0.549024224281311,0.41525018215179443
pca,pca@16,16.0,test,42,0.5667188167572021,0.40373843908309937
pca,pca@16,16.0,test,43,0.5881621241569519,0.400894433259964
pca,pca@16,16.0,test,44,0.5591784715652466,0.3886132836341858
pca,pca@16,16.0,test,45,0.5254650712013245,0.3819979727268219
pca,pca@16,16.0,test,46,0.5449768900871277,0.36823856830596924
pca,pca@16,16.0,test,47,0.5670608282089233,0.36098116636276245
pca,pca@16,16.0,test,48,0.5424039959907532,0.35019075870513916
pca,pca@16,16.0,test,49,0.511979341506958,0.34401699900627136
pca,pca@16,16.0,test,50,0.5396205186843872,0.3488143980503082
pca,pca@16,16.0,test,51,0.5673452019691467,0.3608372211456299
pca,pca@16,16.0,test,52,0.5482954978942871,0.3743817210197449
pca,pca@16,16.0,test,53,0.5232690572738647,0.38458049297332764
pca,pca@16,16.0,test,54,0.5574694871902466,0.39189809560775757
pca,pca@16,16.0,test,55,0.5898690223693848,0.40386438369750977
pca,pca@16,16.0,test,56,0.5722729563713074,0.4129173755645752
pca,pca@16,16.0,test,57,0.5500053763389587,0.42188727855682373
pca,pca@16,16.0,test,58,0.5833144187927246,0.422566294670105
pca,pca@16,16.0,test,59,0.6142191886901855,0.43165871500968933
pca,pca@16,16.0,test,60,0.592726469039917,0.43422240018844604
pca,pca@16,16.0,test,61,0.5670708417892456,0.43642517924308777
pca,pca@16,16.0,test,62,0.5944486260414124,0.43093380331993103
pca,pca@16,16.0,test,63,0.6172043681144714,0.4301484525203705
pca,pca@16,16.0,test,64,0.5914204716682434,0.427874892950058
pca,pca@16,16.0,test,65,0.5573427677154541,0.41749563813209534
pca,pca@16,16.0,test,66,0.5823344588279724,0.4076344072818756
pca,pca@16,16.0,test,67,0.6021625995635986,0.39528214931488037
pca,pca@16,16.0,test,68,0.5773705244064331,0.390451043844223
pca,pca@16,16.0,test,69,0.5453585386276245,0.3717750608921051
pca,pca@16,16.0,test,70,0.5760414004325867,0.3625837564468384
pca,pca@16,16.0,test,71,0.605563759803772,0.36696937680244446
pca,pca@16,16.0,test,72,0.5855228304862976,0.3765690326690674
pca,pca@16,16.0,test,73,0.5637069940567017,0.39727815985679626
pca,pca@16,16.0,test,74,0.6015955805778503,0.40368592739105225
pca,pca@16,16.0,test,75,0.6419268250465393,0.4202166795730591
pca,pca@16,16.0,test,76,0.6228147149085999,0.4260461926460266
pca,pca@16,16.0,test,77,0.6048042178153992,0.43996208906173706
pca,pca@16,16.0,test,78,0.6419268846511841,0.44154757261276245
pca,pca@16,16.0,test,79,0.6802480220794678,0.4491792321205139
pca,pca@16,16.0,test,80,0.6559488773345947,0.44804662466049194
pca,pca@16,16.0,test,81,0.631502628326416,0.44985508918762207
pca,pca@16,16.0,test,82,0.6607826948165894,0.44458356499671936
pca,pca@16,16.0,test,83,0.6881117820739746,0.4407767355442047
pca,pca@16,16.0,test,84,0.6596279144287109,0.4321117103099823
pca,pca@16,16.0,test,85,0.6287235021591187,0.42129600048065186
pca,pca@16,16.0,test,86,0.6535851955413818,0.4112389385700226
pca,pca@16,16.0,test,87,0.676734983921051,0.3978269696235657
pca,pca@16,16.0,test,88,0.651374876499176,0.38845375180244446
pca,pca@16,16.0,test,89,0.6246494650840759,0.3770063519477844
pca,pca@16,16.0,test,90,0.6558216214179993,0.38230574131011963
pca,pca@16,16.0,test,91,0.6872847676277161,0.40149345993995667
pca,pca@16,16.0,test,92,0.6683365106582642,0.4126659035682678
pca,pca@16,16.0,test,93,0.6492774486541748,0.4304458200931549
pca,pca@16,16.0,test,94,0.6954895853996277,0.43792426586151123
pca,pca@16,16.0,test,95,0.7393503785133362,0.4569382071495056
pca,pca@16,16.0,test,96,0.721724808216095,0.4621453285217285
pca,pca@16,16.0,test,97,0.7003853917121887,0.47506746649742126
pca,pca@16,16.0,test,98,0.7652546167373657,0.47703468799591064
pca,pca@16,16.0,test,99,0.817170262336731,0.48891422152519226
pca,pca@32,32.0,train,0,0.25829648971557617,0.24372154474258423
pca,pca@32,32.0,train,1,0.23974090814590454,0.23789843916893005
pca,pca@32,32.0,train,2,0.23425941169261932,0.23372356593608856
pca,pca@32,32.0,train,3,0.2177259922027588,0.22771434485912323
pca,pca@32,32.0,train,4,0.22147753834724426,0.22568632662296295
pca,pca@32,32.0,train,5,0.21515248715877533,0.22023819386959076
pca,pca@32,32.0,train,6,0.21426378190517426,0.21974769234657288
pca,pca@32,32.0,train,7,0.205391988158226,0.2148040533065796
pca,pca@32,32.0,train,8,0.20999518036842346,0.2161335051059723
pca,pca@32,32.0,train,9,0.20637167990207672,0.21138203144073486
pca,pca@32,32.0,train,10,0.20491978526115417,0.21115870773792267
pca,pca@32,32.0,train,11,0.19577565789222717,0.2077656239271164
pca,pca@32,32.0,train,12,0.2006818652153015,0.20737695693969727
pca,pca@32,32.0,train,13,0.19662246108055115,0.2070998251438141
pca,pca@32,32.0,train,14,0.19579017162322998,0.20604971051216125
pca,pca@32,32.0,train,15,0.18657825887203217,0.207504540681839
pca,pca@32,32.0,train,16,0.1931038349866867,0.20883415639400482
pca,pca@32,32.0,train,17,0.19083823263645172,0.2108127623796463
pca,pca@32,32.0,train,18,0.1920502781867981,0.21115104854106903
pca,pca@32,32.0,train,19,0.1843348890542984,0.2114625722169876
pca,pca@32,32.0,train,20,0.192244291305542,0.21296699345111847
pca,pca@32,32.0,train,21,0.19153040647506714,0.21275629103183746
pca,pca@32,32.0,train,22,0.1929892748594284,0.21180285513401031
pca,pca@32,32.0,train,23,0.1852724254131317,0.20904645323753357
pca,pca@32,32.0,train,24,0.19167762994766235,0.20834623277187347
pca,pca@32,32.0,train,25,0.19053637981414795,0.2052008956670761
pca,pca@32,32.0,train,26,0.19158081710338593,0.20298156142234802
pca,pca@32,32.0,train,27,0.18334174156188965,0.19991719722747803
pca,pca@32,32.0,train,28,0.19070544838905334,0.20101502537727356
pca,pca@32,32.0,train,29,0.19002628326416016,0.20264682173728943
pca,pca@32,32.0,train,30,0.19272126257419586,0.20474034547805786
pca,pca@32,32.0,train,31,0.18535584211349487,0.20682096481323242
pca,pca@32,32.0,train,32,0.19330409169197083,0.209162175655365
pca,pca@32,32.0,train,33,0.19355981051921844,0.21150250732898712
pca,pca@32,32.0,train,34,0.19520843029022217,0.21153487265110016
pca,pca@32,32.0,train,35,0.18817341327667236,0.21166346967220306
pca,pca@32,32.0,train,36,0.19462797045707703,0.21080614626407623
pca,pca@32,32.0,train,37,0.1938575804233551,0.21014927327632904
pca,pca@32,32.0,train,38,0.19548384845256805,0.20804917812347412
pca,pca@32,32.0,train,39,0.18682081997394562,0.20499685406684875
pca,pca@32,32.0,train,40,0.19498911499977112,0.2033916860818863
pca,pca@32,32.0,train,41,0.1935819685459137,0.2005634307861328
pca,pca@32,32.0,train,42,0.1958165168762207,0.19874706864356995
pca,pca@32,32.0,train,43,0.18668104708194733,0.19662262499332428
pca,pca@32,32.0,train,44,0.19507232308387756,0.20069314539432526
pca,pca@32,32.0,train,45,0.19409267604351044,0.2029799073934555
pca,pca@32,32.0,train,46,0.19641296565532684,0.20588316023349762
pca,pca@32,32.0,train,47,0.18736106157302856,0.20641674101352692
pca,pca@32,32.0,train,48,0.19553351402282715,0.2077113687992096
pca,pca@32,32.0,train,49,0.19438211619853973,0.20851507782936096
pca,pca@32,32.0,train,50,0.19634130597114563,0.20781122148036957
pca,pca@32,32.0,train,51,0.18693570792675018,0.2064366489648819
pca,pca@32,32.0,train,52,0.19496145844459534,0.2037767469882965
pca,pca@32,32.0,train,53,0.19351144134998322,0.2024218589067459
pca,pca@32,32.0,train,54,0.1956750899553299,0.2000889778137207
pca,pca@32,32.0,train,55,0.18613417446613312,0.1968669444322586
pca,pca@32,32.0,train,56,0.19461430609226227,0.1983284056186676
pca,pca@32,32.0,train,57,0.19334082305431366,0.20054203271865845
pca,pca@32,32.0,train,58,0.19615520536899567,0.2040509134531021
pca,pca@32,32.0,train,59,0.18676018714904785,0.2043961137533188
pca,pca@32,32.0,train,60,0.1953495293855667,0.2085818499326706
pca,pca@32,32.0,train,61,0.19370928406715393,0.21035565435886383
pca,pca@32,32.0,train,62,0.19620159268379211,0.2105472981929779
pca,pca@32,32.0,train,63,0.18718355894088745,0.2103370875120163
pca,pca@32,32.0,train,64,0.19462935626506805,0.20957578718662262
pca,pca@32,32.0,train,65,0.19315437972545624,0.20961394906044006
pca,pca@32,32.0,train,66,0.19471941888332367,0.20666059851646423
pca,pca@32,32.0,train,67,0.1844482719898224,0.20498915016651154
pca,pca@32,32.0,train,68,0.19219106435775757,0.20330022275447845
pca,pca@32,32.0,train,69,0.18954582512378693,0.2027064859867096
pca,pca@32,32.0,train,70,0.19234085083007812,0.20314928889274597
pca,pca@32,32.0,train,71,0.18230557441711426,0.20207907259464264
pca,pca@32,32.0,train,72,0.19158600270748138,0.20610690116882324
pca,pca@32,32.0,train,73,0.19059841334819794,0.20610609650611877
pca,pca@32,32.0,train,74,0.19360028207302094,0.20990777015686035
pca,pca@32,32.0,train,75,0.18475128710269928,0.2079731673002243
pca,pca@32,32.0,train,76,0.19269677996635437,0.2106138914823532
pca,pca@32,32.0,train,77,0.191661074757576,0.20985570549964905
pca,pca@32,32.0,train,78,0.1931353062391281,0.2102886438369751
pca,pca@32,32.0,train,79,0.1839601993560791,0.20898011326789856
pca,pca@32,32.0,train,80,0.19196666777133942,0.2080044150352478
pca,pca@32,32.0,train,81,0.1909303218126297,0.20814941823482513
pca,pca@32,32.0,train,82,0.19373957812786102,0.2067907154560089
pca,pca@32,32.0,train,83,0.18466772139072418,0.2073238044977188
pca,pca@32,32.0,train,84,0.1953454464673996,0.2064659297466278
pca,pca@32,32.0,train,85,0.19541583955287933,0.2087465077638626
pca,pca@32,32.0,train,86,0.2001461684703827,0.20802244544029236
pca,pca@32,32.0,train,87,0.1925438791513443,0.20919841527938843
pca,pca@32,32.0,train,88,0.20363877713680267,0.21061064302921295
pca,pca@32,32.0,train,89,0.2057177871465683,0.21252389252185822
pca,pca@32,32.0,train,90,0.21004022657871246,0.2137141227722168
pca,pca@32,32.0,train,91,0.20408499240875244,0.21326357126235962
pca,pca@32,32.0,train,92,0.21380768716335297,0.21772372722625732
pca,pca@32,32.0,train,93,0.21596288681030273,0.21846315264701843
pca,pca@32,32.0,train,94,0.22053262591362,0.22316886484622955
pca,pca@32,32.0,train,95,0.2143048495054245,0.22359217703342438
pca,pca@32,32.0,train,96,0.22837361693382263,0.23127487301826477
pca,pca@32,32.0,train,97,0.23244376480579376,0.23623402416706085
pca,pca@32,32.0,train,98,0.24676749110221863,0.2421582192182541
pca,pca@32,32.0,train,99,0.2466495782136917,0.2471083253622055
pca,pca@32,32.0,val,0,0.5423851609230042,0.3817507326602936
pca,pca@32,32.0,val,1,0.5153048634529114,0.37306272983551025
pca,pca@32,32.0,val,2,0.4852363169193268,0.36429649591445923
pca,pca@32,32.0,val,3,0.446613073348999,0.354999303817749
pca,pca@32,32.0,val,4,0.4638151526451111,0.3531193137168884
pca,pca@32,32.0,val,5,0.4635428786277771,0.34581413865089417
pca,pca@32,32.0,val,6,0.4356505870819092,0.341851145029068
pca,pca@32,32.0,val,7,0.4019237458705902,0.33254721760749817
pca,pca@32,32.0,val,8,0.4229550361633301,0.3358003795146942
pca,pca@32,32.0,val,9,0.4291304647922516,0.3290446102619171
pca,pca@32,32.0,val,10,0.4040873348712921,0.3260992765426636
pca,pca@32,32.0,val,11,0.37239015102386475,0.3185725212097168
pca,pca@32,32.0,val,12,0.39348453283309937,0.3192020654678345
pca,pca@32,32.0,val,13,0.40034374594688416,0.3189924359321594
